aX,aY,aZ,gX,gY,gZ
-0.321,-0.141,-0.296,-41.510,-362.880,72.380
-0.292,-0.171,-0.361,-34.510,-356.370,66.850
-0.235,-0.204,-0.454,-31.850,-343.420,59.780
-0.205,-0.192,-0.486,-33.250,-333.130,53.410
-0.182,-0.195,-0.525,-29.330,-319.480,48.370
-0.135,-0.215,-0.593,-29.750,-307.230,41.440
-0.095,-0.168,-0.610,-33.530,-296.450,35.560
-0.056,-0.109,-0.627,-34.090,-282.030,34.440
-0.022,-0.042,-0.604,-33.250,-273.350,37.100
0.004,-0.030,-0.552,-30.660,-268.520,38.990
0.018,-0.053,-0.528,-26.320,-264.950,40.600
0.026,-0.114,-0.523,-17.780,-264.180,38.780
0.027,-0.185,-0.561,-3.710,-263.900,33.880
0.037,-0.209,-0.747,5.250,-259.560,31.010
0.137,-0.158,-0.603,25.200,-261.590,37.660
0.015,-0.313,-0.615,21.280,-268.170,15.680
0.044,-0.294,-0.907,0.770,-238.980,15.680
0.129,-0.225,-0.721,0.000,-242.130,14.700
0.086,-0.336,-0.855,-1.120,-242.760,4.830
0.105,-0.249,-0.861,-4.060,-241.010,4.410
0.118,-0.216,-0.873,-2.590,-245.910,2.170
0.103,-0.226,-1.114,-5.600,-242.130,-1.120
0.087,-0.206,-1.081,-13.720,-235.830,-4.130
0.080,-0.156,-1.114,-25.060,-228.970,-4.550
0.075,-0.135,-1.130,-35.210,-227.850,-3.990
0.059,-0.094,-1.176,-46.480,-228.900,-1.750
0.046,-0.136,-1.295,-43.260,-230.510,-3.710
0.000,-0.171,-1.467,-44.660,-226.380,-9.100
-0.022,-0.143,-1.582,-50.470,-223.930,-14.070
-0.044,-0.095,-1.747,-54.460,-213.290,-15.470
-0.095,-0.067,-1.887,-55.020,-202.510,-20.090
-0.105,-0.065,-2.025,-57.260,-189.490,-22.960
-0.117,-0.038,-2.311,-57.050,-169.260,-25.690
-0.139,0.002,-2.422,-62.370,-147.000,-28.910
-0.154,0.060,-2.534,-61.110,-122.500,-28.490
-0.165,0.067,-2.674,-55.090,-83.790,-30.310
-0.157,0.122,-2.739,-46.270,-51.870,-30.800
-0.133,0.176,-2.767,-34.510,-17.010,-29.540
-0.109,0.204,-2.647,-25.620,28.770,-27.160
-0.086,0.258,-2.481,-13.020,59.710,-20.370
-0.073,0.216,-2.250,0.280,82.600,-19.040
-0.050,0.208,-1.901,6.720,102.550,-16.660
-0.013,0.222,-1.816,10.360,113.260,-13.160
0.019,0.210,-1.712,13.580,123.270,-10.570
0.045,0.189,-1.645,20.300,132.510,-9.940
0.068,0.180,-1.568,20.020,143.500,-8.890
0.086,0.199,-1.403,18.480,152.390,-5.810
0.117,0.213,-1.273,18.900,155.540,-1.750
0.135,0.190,-1.190,19.600,156.660,2.450
0.157,0.146,-1.147,20.930,158.340,2.940
0.164,0.143,-1.081,21.840,157.430,5.600
0.185,0.147,-1.059,23.450,155.820,8.050
0.190,0.072,-1.050,24.220,156.590,6.090
0.210,0.131,-1.034,20.720,156.170,11.270
0.224,0.129,-1.049,19.180,157.080,14.070
0.239,0.105,-1.070,17.010,160.370,16.940
0.252,0.073,-1.102,11.410,164.570,18.690
0.257,0.032,-1.145,3.080,172.130,18.970
0.244,-0.019,-1.133,-3.010,181.020,18.130
0.237,-0.043,-1.111,-4.410,189.560,16.660
0.245,-0.070,-1.077,-1.750,200.830,14.210
0.230,-0.142,-1.044,4.130,209.300,7.280
0.227,-0.129,-0.986,7.070,217.350,1.470
0.217,-0.121,-0.915,8.190,223.440,-1.960
0.205,-0.115,-0.828,7.490,230.020,-4.830
0.217,-0.122,-0.768,7.770,231.980,-9.800
0.217,-0.144,-0.751,6.020,234.360,-13.580
0.222,-0.129,-0.752,4.340,239.540,-16.870
0.225,-0.123,-0.755,1.680,245.280,-20.160
0.224,-0.104,-0.745,2.870,251.720,-23.730
0.218,-0.090,-0.729,0.840,260.190,-25.690
0.212,-0.076,-0.701,2.170,271.810,-27.160
0.197,-0.067,-0.650,5.810,282.240,-28.210
0.186,-0.036,-0.550,2.870,290.850,-27.580
0.166,0.004,-0.413,-1.750,298.200,-24.430
0.147,0.020,-0.334,-4.270,302.190,-20.370
0.131,-0.023,-0.254,-8.820,305.130,-17.990
0.122,-0.044,-0.155,-14.420,305.620,-16.170
0.125,-0.058,-0.052,-17.570,301.910,-15.400
0.116,-0.094,0.005,-24.780,298.270,-15.470
0.109,-0.115,0.010,-34.160,296.100,-15.680
0.088,-0.134,-0.013,-37.940,298.060,-16.520
0.065,-0.138,0.010,-40.810,303.800,-17.920
0.045,-0.152,0.048,-47.880,309.540,-20.230
0.067,-0.109,0.102,-43.330,314.300,-21.000
0.048,-0.124,0.236,-29.960,307.370,-25.690
0.043,-0.050,0.299,-22.330,301.840,-26.950
0.045,0.012,0.310,-14.980,298.690,-26.320
0.016,0.076,0.312,-9.170,298.340,-21.980
-0.027,0.128,0.306,-6.370,300.720,-16.520
-0.101,0.142,0.258,-1.120,315.140,-10.360
-0.157,0.081,0.345,4.550,326.970,-7.140
-0.185,0.069,0.485,6.440,333.130,-4.550
-0.206,0.067,0.657,7.420,336.420,-1.120
-0.265,0.055,0.816,-16.310,332.780,-0.630

-0.077,0.118,2.383,-37.870,131.600,-16.240
-0.038,0.135,2.172,-41.510,102.620,-10.290
-0.027,0.110,2.036,-34.020,88.270,-4.480
-0.013,0.072,1.869,-23.520,73.850,-1.890
-0.014,0.041,1.721,-6.090,69.370,-1.120
-0.023,-0.017,1.631,14.070,68.950,-3.710
-0.020,-0.014,1.615,23.240,66.360,-4.620
-0.017,0.003,1.564,29.890,65.310,-4.410
-0.007,-0.026,1.574,38.500,61.180,-6.790
-0.001,-0.033,1.556,38.150,56.210,-9.380
-0.007,0.020,1.536,27.720,51.940,-7.490
-0.010,0.057,1.461,18.270,51.030,-4.200
-0.026,0.047,1.463,5.320,51.870,-1.610
-0.023,0.033,1.493,-5.110,50.260,0.630
-0.031,0.016,1.541,-18.200,48.300,4.970
-0.033,-0.071,1.577,-19.390,45.290,3.710
-0.025,-0.119,1.654,-19.320,44.590,0.210
-0.023,-0.127,1.771,-16.450,36.750,-3.430
-0.021,-0.115,1.807,-14.560,31.850,-7.490
-0.022,-0.084,1.892,-11.900,26.600,-8.960
-0.015,-0.047,2.026,-6.720,10.640,-9.870
-0.014,-0.020,2.058,1.120,-2.030,-10.920
-0.017,0.017,2.069,5.390,-15.260,-10.850
-0.018,0.075,2.052,9.940,-34.300,-7.770
-0.022,0.109,1.967,12.810,-44.870,-2.730
-0.040,0.098,1.889,16.590,-51.240,-0.140
-0.044,0.086,1.854,22.960,-61.110,1.470
-0.044,0.080,1.828,28.770,-68.600,3.220
-0.054,0.069,1.804,31.010,-73.850,4.690
-0.065,0.064,1.814,28.350,-77.910,7.000
-0.074,0.038,1.878,26.950,-84.910,8.120
-0.086,-0.032,1.960,26.740,-96.040,5.670
-0.098,-0.089,2.045,25.060,-106.400,1.540
-0.105,-0.101,2.113,28.560,-119.490,-3.780
-0.120,-0.133,2.170,29.540,-132.650,-9.520
-0.147,-0.122,2.242,29.050,-154.840,-14.560
-0.173,-0.055,2.233,28.070,-171.920,-15.750
-0.204,0.031,2.158,31.780,-187.180,-14.980
-0.232,0.070,2.064,34.300,-201.180,-13.020
-0.264,0.118,1.987,36.960,-209.300,-8.960
-0.270,0.127,1.971,36.050,-220.220,-4.550
-0.305,0.127,1.904,31.920,-227.920,-0.560
-0.313,0.102,1.867,36.190,-243.250,0.910
-0.335,0.069,1.755,36.540,-248.850,1.050
-0.350,0.076,1.720,36.330,-253.470,3.080
-0.364,0.043,1.727,38.360,-261.170,3.360
-0.376,0.022,1.687,41.090,-269.850,3.220
-0.397,0.021,1.620,42.630,-276.080,3.360
-0.447,0.032,1.545,49.630,-280.770,3.710
-0.385,0.070,1.520,50.050,-283.010,7.910
-0.363,0.061,1.520,51.940,-297.780,10.360
-0.344,0.060,1.436,47.040,-307.020,12.390
-0.351,0.070,1.331,39.480,-314.230,15.610
-0.345,0.036,1.237,36.610,-319.200,15.330
-0.349,0.022,1.189,28.980,-327.600,15.470
-0.375,0.038,1.038,27.510,-329.770,15.750
-0.361,0.002,0.945,29.890,-326.970,13.930
-0.325,0.049,0.909,30.310,-328.650,16.240
-0.304,0.090,0.829,31.640,-330.330,19.530
-0.260,0.097,0.721,31.710,-332.990,23.030
-0.231,0.154,0.647,24.430,-336.420,30.800
-0.231,0.155,0.536,14.350,-338.660,39.830
-0.232,0.081,0.435,10.640,-338.380,43.680
-0.205,0.074,0.386,-0.560,-340.620,47.670
-0.177,0.042,0.267,-7.770,-343.000,50.890
-0.180,0.024,0.163,-11.760,-340.340,54.530
-0.170,-0.108,0.101,-13.580,-335.440,50.400
-0.151,-0.218,0.039,-8.960,-331.100,41.090
-0.114,-0.250,-0.054,-4.900,-323.960,32.060
-0.069,-0.194,-0.116,-0.490,-316.470,23.730
-0.033,-0.118,-0.154,-2.940,-308.420,22.330
0.010,-0.037,-0.210,17.500,-303.310,25.690
0.025,-0.042,-0.272,2.170,-296.450,26.810
0.042,-0.045,-0.317,-0.070,-286.440,27.720
0.072,-0.047,-0.375,3.920,-278.180,27.720
0.093,-0.039,-0.379,4.480,-269.150,29.820
0.096,-0.081,-0.346,3.010,-261.590,30.660
0.102,-0.149,-0.292,4.480,-257.390,27.860
0.121,-0.186,-0.300,8.190,-251.650,24.150
0.152,-0.210,-0.279,15.750,-248.010,18.900
0.191,-0.188,-0.225,14.280,-249.900,14.980
0.223,-0.161,-0.214,14.770,-254.800,11.760
0.226,-0.128,-0.272,11.550,-257.810,11.130
0.206,-0.101,-0.376,9.310,-259.490,11.690
0.209,-0.128,-0.481,16.730,-256.620,13.650
0.265,-0.105,-0.472,26.880,-256.130,16.520
0.148,-0.288,-0.743,3.920,-246.820,1.120
0.242,-0.080,-0.603,-27.790,-230.300,8.400
0.196,-0.070,-0.456,-24.710,-242.270,4.620
0.194,-0.154,-0.627,-21.280,-237.440,0.770
0.215,-0.076,-0.555,-19.110,-243.880,1.890
0.187,-0.045,-0.603,-15.540,-249.060,4.060
0.183,-0.034,-0.677,-19.390,-250.810,6.860
0.163,-0.039,-0.745,-30.170,-249.480,9.030
0.156,-0.042,-0.807,-42.980,-248.360,11.900
0.135,-0.070,-0.869,-51.590,-247.800,11.480
0.095,-0.098,-0.988,-56.840,-247.520,9.380
0.090,-0.105,-1.102,-61.530,-246.750,6.790
0.073,-0.105,-1.204,-64.750,-242.970,3.710
0.048,-0.106,-1.265,-68.530,-239.750,-0.280
-0.002,-0.113,-1.389,-62.160,-235.690,-5.250
-0.030,-0.163,-1.454,-55.230,-233.870,-16.590
-0.067,-0.136,-1.612,-51.310,-228.970,-23.100
-0.128,-0.111,-1.758,-47.740,-226.520,-31.780
-0.158,-0.038,-2.022,-37.380,-214.900,-37.310
-0.187,0.021,-2.279,-33.180,-192.920,-41.930
-0.215,0.108,-2.474,-29.470,-172.620,-43.190
-0.235,0.225,-2.672,-28.840,-145.040,-40.670
-0.243,0.274,-2.855,-25.480,-102.130,-37.730
-0.228,0.298,-2.977,-18.270,-64.890,-34.510
-0.229,0.356,-2.990,-21.630,-8.120,-28.700
-0.191,0.433,-2.883,-21.070,34.230,-18.480
-0.157,0.413,-2.659,-13.160,70.210,-7.560
-0.118,0.344,-2.390,-7.560,99.750,-3.430
-0.068,0.274,-2.003,-1.190,126.420,-2.380
-0.040,0.213,-1.746,8.750,136.430,-3.500
-0.010,0.194,-1.579,20.440,141.120,-5.040
0.035,0.193,-1.456,29.260,146.930,-5.950
0.065,0.204,-1.366,33.530,150.990,-5.950

-0.052,0.175,-2.369,-16.450,-114.030,-48.440
-0.065,0.237,-2.461,-20.160,-77.420,-41.230
-0.061,0.226,-2.538,-15.050,-48.650,-37.450
-0.055,0.250,-2.527,-16.940,-17.430,-32.340
-0.048,0.300,-2.421,-17.010,17.920,-26.390
-0.017,0.336,-2.284,-10.850,49.280,-15.400
0.004,0.318,-2.060,-6.370,67.900,-9.940
0.017,0.306,-1.883,-1.260,79.660,-4.690
0.054,0.261,-1.768,5.880,94.080,-2.240
0.071,0.240,-1.658,7.210,103.740,0.000
0.092,0.256,-1.561,6.650,110.600,5.670
0.117,0.240,-1.511,7.210,118.580,9.100
0.136,0.238,-1.449,7.280,126.490,13.160
0.160,0.202,-1.359,9.380,135.590,15.400
0.172,0.171,-1.276,10.780,140.420,17.010
0.179,0.149,-1.217,13.650,144.410,18.900
0.190,0.130,-1.143,18.270,145.250,20.230
0.203,0.128,-1.125,23.170,145.460,21.980
0.217,0.117,-1.122,26.530,146.720,23.450
0.228,0.109,-1.149,30.800,149.380,25.690
0.221,0.102,-1.173,34.860,152.390,26.880
0.247,0.044,-1.235,37.380,161.910,26.810
0.260,0.006,-1.214,35.070,170.730,26.040
0.262,-0.020,-1.182,30.100,183.540,25.900
0.266,-0.043,-1.133,27.090,192.290,25.830
0.259,-0.100,-1.095,25.900,201.670,22.050
0.251,-0.170,-1.045,29.750,209.650,16.520
0.262,-0.214,-1.001,35.630,216.440,9.590
0.259,-0.249,-0.921,38.710,226.170,1.400
0.255,-0.237,-0.812,39.620,228.970,-5.180
0.269,-0.225,-0.772,41.300,231.210,-13.440
0.270,-0.227,-0.746,39.690,233.170,-19.670
0.269,-0.211,-0.760,38.500,239.470,-24.360
0.261,-0.200,-0.736,35.350,245.770,-28.910
0.264,-0.175,-0.718,28.700,252.700,-32.550
0.268,-0.151,-0.693,25.410,261.100,-34.930
0.265,-0.152,-0.625,23.660,269.220,-38.710
0.260,-0.148,-0.516,21.000,273.280,-42.560
0.256,-0.087,-0.432,13.860,275.030,-41.650
0.260,-0.044,-0.361,9.380,276.290,-40.390
0.255,-0.009,-0.294,2.800,276.780,-36.680
0.258,0.000,-0.220,-2.590,276.990,-33.040
0.255,-0.014,-0.185,-9.380,277.480,-29.610
0.260,-0.026,-0.127,-14.700,277.760,-26.950
0.257,-0.045,-0.057,-17.920,275.520,-25.760
0.256,-0.053,-0.029,-18.970,274.260,-24.500
0.241,-0.081,0.001,-20.580,274.120,-24.780
0.241,-0.090,0.041,-22.050,272.300,-26.040
0.215,-0.094,0.054,-26.740,271.180,-27.860
0.232,-0.045,0.068,-25.900,270.690,-26.670
0.208,-0.064,0.109,-15.540,265.580,-29.820
0.189,-0.005,0.081,-12.250,266.070,-27.930
0.187,0.033,0.070,-9.940,270.340,-24.640
0.145,0.018,0.048,-6.300,277.760,-21.980
0.107,-0.015,0.043,-1.610,288.260,-21.840
0.069,-0.067,0.065,6.580,301.420,-24.360
0.025,-0.091,0.142,13.790,313.110,-27.440
-0.033,-0.091,0.286,22.050,326.760,-30.730
-0.049,-0.131,0.457,26.460,328.790,-37.520
-0.059,-0.061,0.622,22.050,322.770,-41.090
-0.065,0.001,0.759,10.290,311.570,-40.810
-0.050,0.092,0.898,-5.250,287.140,-34.790
-0.084,0.156,0.816,-16.170,273.000,-26.950
-0.203,0.106,0.600,-36.400,279.510,-21.420
-0.248,0.139,0.492,-40.180,301.420,-9.590
-0.297,0.019,0.714,-34.440,318.710,-7.350
-0.320,-0.076,0.866,-18.970,327.530,-11.830
-0.319,-0.113,1.067,13.510,329.490,-18.130
-0.307,-0.099,1.350,44.380,317.730,-27.020
-0.245,-0.008,1.468,67.130,304.710,-31.570
-0.203,0.054,1.602,76.580,285.180,-36.610
-0.162,0.156,1.659,69.860,260.960,-36.540
-0.135,0.262,1.671,51.520,229.530,-30.730
-0.116,0.336,1.631,22.260,206.570,-20.790
-0.099,0.335,1.522,-10.780,189.070,-7.630
-0.103,0.269,1.417,-45.430,175.630,-1.260
-0.119,0.195,1.250,-59.850,175.070,2.660
-0.151,0.091,1.152,-70.770,182.350,2.170
-0.144,0.066,1.214,-76.300,186.340,1.680
-0.129,0.047,1.275,-71.610,187.670,0.140
-0.125,0.055,1.339,-64.050,188.650,-1.330
-0.094,0.088,1.484,-58.380,181.300,-0.420
-0.067,0.097,1.551,-52.780,172.200,1.120
-0.052,0.069,1.583,-45.080,161.630,2.520
-0.048,0.031,1.574,-39.690,152.600,0.630
-0.053,0.012,1.553,-39.550,143.430,-1.260
-0.056,0.010,1.519,-40.670,140.420,-3.430
-0.078,-0.011,1.466,-40.110,143.710,-6.090
-0.098,-0.031,1.676,-35.280,148.260,-10.570
-0.088,0.013,1.744,-35.210,144.900,-10.920
-0.069,0.054,1.860,-33.180,137.970,-9.590
-0.054,0.073,1.996,-35.700,122.430,-6.860
-0.039,0.076,2.053,-38.010,106.890,-4.270
-0.024,0.063,2.044,-35.350,91.070,-1.890
-0.001,0.036,1.995,-32.900,75.880,-0.770
0.008,-0.013,1.869,-25.760,68.950,-2.310
0.007,-0.074,1.850,-16.730,64.890,-7.770
0.008,-0.080,1.880,-11.550,59.220,-14.140
0.005,-0.027,1.900,2.940,50.750,-17.570
0.001,0.026,1.888,8.260,43.680,-19.530
0.008,0.106,1.931,8.680,36.610,-16.730
0.029,0.158,1.975,7.140,25.970,-12.460
0.031,0.173,1.986,-0.840,12.950,-5.740
0.032,0.195,1.947,-6.020,0.910,0.630
0.041,0.159,1.872,-8.890,-11.480,5.320
0.030,0.091,1.736,-6.650,-16.380,6.440
0.024,0.039,1.682,-3.920,-18.480,5.950
0.018,0.033,1.667,-1.050,-21.700,6.090
0.018,0.026,1.633,2.870,-21.700,5.600
0.009,0.005,1.693,6.370,-22.470,3.080
0.012,0.029,1.794,5.670,-28.350,2.100
0.023,0.085,1.858,5.250,-37.520,4.900
0.020,0.097,1.866,7.910,-46.270,6.860
-0.004,0.067,1.876,10.290,-52.780,7.210
-0.017,0.079,1.966,11.200,-63.980,8.400
-0.007,0.083,2.032,11.480,-75.740,9.590
-0.007,0.068,2.065,12.530,-87.220,10.570
-0.029,0.033,2.078,17.220,-100.870,10.220
-0.043,0.023,2.042,22.750,-111.230,9.730

-0.001,0.122,-2.452,-81.480,-90.720,-2.590
0.012,0.165,-2.527,-77.210,-51.100,1.400
0.024,0.143,-2.537,-66.360,-20.650,2.730
0.039,0.114,-2.493,-54.110,12.460,3.780
0.064,0.137,-2.336,-46.970,42.630,5.740
0.095,0.120,-2.032,-32.970,76.160,6.020
0.139,0.075,-1.854,-17.360,94.010,4.130
0.177,0.055,-1.651,-4.340,105.630,0.560
0.215,0.035,-1.525,11.480,115.920,-2.660
0.233,0.054,-1.363,17.780,123.830,-4.410
0.267,0.109,-1.150,20.790,124.390,-2.940
0.294,0.135,-1.062,24.430,123.690,-0.700
0.323,0.138,-0.997,26.950,121.660,2.870
0.376,0.163,-0.927,23.590,118.370,9.520
0.362,0.116,-0.886,19.040,112.420,9.520
0.380,0.172,-0.913,15.260,108.080,17.150
0.397,0.147,-0.924,13.160,105.980,21.210
0.397,0.109,-0.946,6.020,106.470,25.900
0.405,0.084,-0.950,2.030,107.520,28.910
0.415,0.055,-0.951,-1.260,108.710,31.080
0.422,0.009,-0.980,-3.010,111.580,31.430
0.427,-0.036,-0.977,0.140,113.820,29.120
0.415,-0.100,-0.964,5.460,114.660,25.130
0.419,-0.102,-0.967,8.540,115.710,22.540
0.439,-0.114,-1.034,13.580,118.860,18.830
0.431,-0.148,-1.067,14.630,123.270,11.270
0.427,-0.142,-1.105,15.400,129.010,6.930
0.421,-0.128,-1.138,16.450,136.780,3.430
0.417,-0.134,-1.160,16.870,149.100,-0.770
0.412,-0.147,-1.143,19.040,159.670,-6.370
0.400,-0.129,-1.087,22.610,168.630,-9.450
0.394,-0.116,-1.028,25.060,178.710,-11.900
0.382,-0.111,-0.942,25.970,184.240,-14.350
0.384,-0.089,-0.890,23.310,187.460,-14.770
0.378,-0.061,-0.875,20.160,191.800,-14.140
0.374,-0.082,-0.855,18.060,195.930,-15.190
0.368,-0.105,-0.844,15.750,202.440,-17.430
0.373,-0.118,-0.834,11.200,207.340,-20.720
0.369,-0.122,-0.847,9.730,214.620,-23.660
0.360,-0.142,-0.816,10.500,225.120,-27.930
0.351,-0.135,-0.778,9.380,233.380,-30.380
0.335,-0.137,-0.737,6.650,241.780,-34.370
0.330,-0.113,-0.698,5.110,251.860,-35.770
0.304,-0.105,-0.582,6.020,262.360,-37.730
0.294,-0.084,-0.486,0.350,267.890,-37.870
0.280,-0.064,-0.395,-3.640,271.530,-37.730
0.267,-0.056,-0.285,-5.950,273.280,-37.660
0.258,-0.026,-0.217,-11.550,273.210,-34.930
0.252,0.002,-0.167,-15.260,273.070,-32.270
0.251,0.006,-0.121,-16.800,270.970,-30.170
0.230,-0.012,-0.074,-21.980,271.530,-29.120
0.200,0.009,-0.037,-32.200,273.490,-24.850
0.199,0.003,-0.016,-34.720,276.990,-21.630
0.198,-0.009,0.053,-37.030,278.880,-19.250
0.195,-0.042,0.130,-37.800,279.300,-20.020
0.197,-0.026,0.195,-37.030,278.880,-20.020
0.213,-0.032,0.310,-39.480,273.140,-19.460
0.189,0.020,0.315,-39.060,268.590,-16.240
0.190,-0.030,0.334,-38.710,264.600,-18.830
0.165,0.003,0.326,-41.230,260.750,-17.360
0.154,0.039,0.292,-41.370,261.940,-14.560
0.123,0.027,0.302,-38.010,262.990,-14.210
0.102,0.035,0.322,-38.010,264.250,-12.740
0.087,0.074,0.314,-32.480,266.070,-9.170
0.066,0.082,0.324,-31.500,271.460,-5.460
0.037,0.104,0.395,-33.670,274.050,-0.490
-0.007,0.122,0.454,-36.960,275.590,5.810
-0.050,0.106,0.507,-42.000,277.550,13.020
-0.082,0.089,0.588,-56.420,278.320,20.370
-0.124,0.080,0.668,-65.590,276.990,28.140
-0.152,0.041,0.779,-77.000,272.160,35.350
-0.171,0.015,0.841,-89.460,266.700,43.540
-0.193,-0.060,0.863,-99.540,263.060,49.560
-0.201,-0.168,0.896,-103.810,260.610,52.640
-0.227,-0.273,0.902,-93.310,258.510,48.580
-0.242,-0.357,0.868,-91.000,267.610,44.800
-0.282,-0.369,0.959,-75.390,272.720,37.520
-0.277,-0.414,1.027,-55.440,279.230,30.030
-0.260,-0.378,1.129,-36.400,283.360,24.220
-0.257,-0.359,1.274,-18.270,282.030,16.590
-0.220,-0.239,1.408,-6.790,276.710,12.390
-0.180,-0.152,1.543,-0.770,261.450,14.000
-0.150,-0.089,1.571,-3.080,240.590,18.270
-0.161,-0.062,1.537,-4.270,230.580,23.660
-0.147,-0.120,1.563,-10.080,218.540,25.200
-0.160,-0.175,1.507,-16.100,209.440,25.550
-0.204,-0.266,1.421,-18.620,214.130,20.510
-0.247,-0.299,1.528,-24.080,217.350,15.330
-0.244,-0.300,1.644,-20.580,216.440,7.210
-0.231,-0.305,1.752,-15.470,211.260,0.140
-0.228,-0.259,1.980,-15.540,201.110,-5.320
-0.203,-0.181,1.999,-14.350,190.050,-7.910
-0.164,-0.055,2.107,-16.100,173.320,-4.620
-0.108,0.012,2.161,-16.660,152.250,0.980
-0.071,0.039,2.144,-19.810,125.930,6.860
-0.036,0.055,2.097,-20.650,107.240,14.000
-0.013,0.006,1.963,-17.570,93.240,20.020
-0.016,-0.059,1.814,-13.020,87.850,20.860
-0.030,-0.088,1.750,-10.430,83.580,21.560
-0.030,-0.082,1.755,-7.490,79.800,24.780
-0.032,-0.126,1.783,-0.560,74.130,26.180
-0.028,-0.169,1.807,3.990,63.840,26.810
-0.022,-0.228,1.806,5.040,56.420,25.060
-0.015,-0.272,1.786,3.920,48.720,21.350
-0.013,-0.357,1.735,2.870,46.410,14.910
-0.020,-0.406,1.751,-2.170,45.850,6.720
-0.018,-0.403,1.793,1.680,43.260,-1.260
0.070,-0.277,1.026,-14.700,166.670,24.290
-0.130,-0.630,3.053,-35.840,285.740,-41.160
-0.268,-0.804,4.751,49.070,-25.200,-81.970
-0.020,0.505,2.619,68.110,-154.490,-32.200
-0.070,0.288,1.240,34.300,-115.430,-9.240
-0.099,0.159,0.846,28.630,-76.160,-2.100
-0.119,0.135,0.878,29.190,-14.000,2.660
-0.108,0.137,1.569,2.100,3.430,13.160
-0.065,0.011,2.328,2.450,-34.580,12.180
-0.064,-0.114,2.362,33.950,-75.390,11.060
-0.074,-0.020,1.926,34.440,-83.930,17.360
-0.103,-0.147,1.917,22.190,-88.690,14.770

-0.102,-0.313,2.041,17.780,-102.060,3.640
-0.099,-0.237,2.125,17.010,-118.510,-1.960
-0.113,-0.173,2.046,18.270,-133.490,-3.220
-0.142,-0.156,1.855,18.690,-141.750,-4.690
-0.148,-0.118,1.815,17.010,-146.090,-4.690
-0.154,-0.075,1.811,15.820,-151.760,-4.410
-0.163,-0.026,1.792,17.220,-160.580,-0.980
-0.176,-0.012,1.733,25.200,-166.530,2.800
-0.177,-0.052,1.748,31.920,-170.800,4.270
-0.194,-0.034,1.757,33.950,-180.530,8.610
-0.215,-0.075,1.745,38.850,-185.640,10.570
-0.243,-0.128,1.755,46.550,-191.380,10.010
-0.262,-0.192,1.767,56.560,-199.220,7.980
-0.262,-0.228,1.761,64.260,-210.770,4.480
-0.282,-0.246,1.771,64.400,-219.660,0.910
-0.287,-0.234,1.794,61.180,-232.330,-4.200
-0.313,-0.197,1.717,59.990,-244.720,-6.230
-0.319,-0.150,1.611,58.730,-254.030,-6.020
-0.335,-0.113,1.587,51.380,-261.940,-2.730
-0.352,-0.131,1.532,50.750,-270.130,-3.150
-0.356,-0.143,1.380,52.080,-274.120,-3.710
-0.359,-0.145,1.300,57.190,-273.770,-5.670
-0.325,-0.085,1.267,61.740,-274.400,-4.760
-0.304,-0.043,1.245,61.040,-279.720,-2.730
-0.297,-0.004,1.216,58.590,-284.760,0.420
-0.290,0.033,1.181,52.780,-290.290,6.650
-0.297,-0.019,1.118,47.740,-294.490,8.050
-0.297,-0.021,1.066,36.890,-297.080,10.150
-0.300,-0.010,1.039,25.480,-302.540,13.440
-0.299,-0.048,1.009,17.710,-305.480,15.190
-0.301,-0.142,0.995,11.550,-311.010,10.780
-0.280,-0.125,0.928,11.410,-315.350,9.870
-0.254,-0.125,0.813,18.970,-320.040,8.680
-0.237,-0.155,0.735,25.130,-320.250,5.040
-0.190,-0.103,0.724,26.250,-326.410,2.730
-0.175,-0.088,0.638,31.430,-337.400,0.770
-0.176,-0.077,0.408,30.100,-343.770,-0.980
-0.173,0.006,0.292,13.020,-345.730,2.100
-0.147,0.124,0.191,9.520,-348.320,9.380
-0.130,0.155,0.051,6.300,-351.680,16.030
-0.135,0.145,-0.098,-1.260,-347.970,21.980
-0.134,0.137,-0.200,-10.570,-340.760,30.730
-0.114,0.079,-0.278,-9.520,-328.720,34.860
-0.072,0.007,-0.301,-12.180,-320.390,36.120
-0.055,-0.061,-0.300,-15.260,-314.580,33.460
-0.026,-0.106,-0.323,-13.580,-308.490,30.310
0.003,-0.117,-0.383,-17.290,-301.840,27.720
0.035,-0.114,-0.428,-23.870,-295.120,23.870
0.061,-0.106,-0.454,-26.600,-287.770,21.490
0.083,-0.097,-0.470,-29.750,-279.510,18.620
0.103,-0.096,-0.508,-28.490,-274.190,14.980
0.118,-0.117,-0.556,-21.910,-266.350,11.130
0.143,-0.121,-0.583,-15.330,-256.130,7.280
0.175,-0.108,-0.584,-11.270,-251.090,4.550
0.189,-0.081,-0.587,-3.010,-246.820,2.730
0.196,-0.051,-0.589,3.640,-243.040,3.080
0.207,-0.034,-0.574,8.540,-241.920,5.180
0.244,-0.028,-0.617,19.460,-241.710,15.540
0.268,-0.081,-0.557,43.960,-249.620,13.370
0.135,-0.280,-0.849,13.580,-230.930,0.980
0.281,-0.061,-0.769,-12.110,-220.290,9.730
0.215,-0.177,-0.719,-7.770,-229.740,1.120
0.219,-0.218,-0.899,-3.990,-223.860,-2.100
0.258,-0.215,-0.935,10.710,-224.840,-5.040
0.254,-0.256,-1.018,23.380,-222.880,-13.790
