aX,aY,aZ,gX,gY,gZ
-0.346,-0.102,1.021,16.100,4.270,9.030
-0.341,-0.090,1.064,13.790,-2.100,15.960
-0.365,-0.147,1.112,9.030,-11.760,19.740
-0.392,-0.205,1.021,13.370,-17.150,17.710
-0.420,-0.308,0.943,9.590,-18.340,11.550
-0.430,-0.314,0.880,26.110,-16.660,6.020
-0.418,-0.269,0.899,33.950,-17.920,3.430
-0.398,-0.120,0.901,53.830,-21.700,9.030
-0.400,-0.169,0.820,66.150,-22.190,11.830
-0.403,-0.314,0.735,74.970,-15.190,5.460
-0.407,-0.386,0.754,68.320,-11.270,-6.860
-0.396,-0.247,0.734,53.200,-7.560,-9.800
-0.405,-0.075,0.718,41.440,4.690,-9.310
-0.453,0.141,0.864,31.920,12.600,0.700
-0.469,0.267,1.048,29.260,9.730,35.070
-0.510,0.119,1.157,44.100,2.380,30.660
-0.564,-0.144,1.209,53.760,-5.460,27.020
-0.636,-0.520,1.182,68.880,-13.090,5.880
-0.609,-0.779,1.155,77.490,-14.420,-25.060
-0.527,-0.506,1.177,65.660,-22.400,-43.890
-0.442,-0.150,1.048,48.020,-33.740,-37.590
-0.376,0.025,0.860,27.930,-29.190,-27.160
-0.348,0.109,0.793,-11.340,-23.310,-16.030
-0.341,0.283,0.854,-32.550,-11.340,2.310
-0.376,0.335,0.792,-47.460,-8.050,25.340
-0.433,0.028,0.766,-49.630,-1.120,36.050
-0.521,-0.195,0.770,-35.280,10.640,31.220
-0.550,-0.188,0.970,-13.370,14.980,31.010
-0.580,-0.284,1.048,12.250,10.360,22.330
-0.495,-0.262,0.990,39.340,14.210,15.960
-0.438,-0.149,1.200,47.040,12.530,16.380
-0.453,-0.145,1.506,39.760,-19.460,15.960
-0.438,-0.125,1.410,35.490,-45.430,15.260
-0.390,-0.146,1.137,30.030,-55.020,13.020
-0.362,-0.114,1.012,14.840,-64.260,8.540
-0.344,-0.013,0.819,-0.490,-67.830,6.790
-0.328,0.220,0.646,-22.820,-60.760,25.690
-0.306,0.249,0.544,-36.050,-45.780,38.570
-0.301,0.012,0.577,-36.400,-27.860,37.660
-0.277,-0.172,0.740,-35.490,-18.830,28.280
-0.219,-0.016,0.940,-25.550,-18.130,22.470
-0.165,-0.056,1.094,-16.170,-27.300,20.650
-0.082,0.024,1.125,-14.560,-38.990,26.600
-0.038,0.090,1.175,-12.040,-47.600,38.290
-0.061,0.104,1.202,-18.900,-59.780,41.580
-0.102,0.144,1.176,-20.790,-69.160,47.670
-0.113,0.142,1.152,-14.700,-78.960,54.600
-0.172,-0.160,0.970,-13.300,-79.380,36.610
-0.145,-0.350,0.770,-14.560,-62.790,22.260
-0.021,-0.396,0.648,-7.140,-45.360,3.850
0.045,-0.399,0.752,-10.080,-31.780,-4.340
0.130,-0.313,0.895,-2.730,-22.890,-5.110
0.200,-0.270,1.220,-7.350,-32.480,17.290
0.225,-0.351,1.282,-9.520,-48.720,-0.560
0.177,-0.407,1.169,-6.930,-58.660,-7.700

0.344,-0.762,1.423,-15.050,10.430,-12.250
0.364,-0.582,1.411,-17.430,-7.420,-25.760
0.405,-0.347,1.119,-13.650,-9.380,-27.300
0.405,-0.275,0.963,-8.260,-1.260,-27.720
0.400,-0.191,0.943,-7.910,0.280,-25.410
0.394,-0.057,0.864,-17.640,6.860,-17.850
0.388,0.031,0.849,-18.620,19.250,-7.560
0.383,0.098,1.026,-17.500,17.080,6.860
0.392,0.101,1.038,-19.810,13.440,4.130
0.232,-1.849,-0.198,-10.920,104.580,-85.960
0.289,-0.160,0.517,64.120,144.900,-34.510
0.438,-0.159,1.314,51.380,107.100,-2.170
0.395,0.047,1.210,47.390,98.840,26.950
0.299,0.030,1.194,41.580,89.040,126.000
0.234,0.001,1.155,53.690,76.650,53.130
0.181,0.085,1.186,49.350,62.790,53.690
0.216,0.011,1.340,35.980,21.700,41.230
0.144,-0.146,1.624,-21.000,-14.490,19.950
0.130,-0.101,1.568,-91.210,-57.400,12.110
0.167,-0.109,1.393,-139.300,-95.550,16.240
0.181,-0.079,1.183,-162.400,-133.210,18.200
0.235,-0.019,0.872,-142.380,-144.760,16.380
0.241,0.066,0.819,-70.420,-156.450,29.330
0.270,-0.245,1.006,-98.980,-154.000,12.110
0.260,-0.094,0.560,15.400,-178.710,2.100
0.519,-0.223,0.250,-59.430,-64.330,-23.240
0.259,-2.182,-3.466,-2.450,323.260,-324.380
-0.284,1.733,6.905,-62.580,-10.080,-138.600
0.470,0.799,0.729,-13.510,-119.560,-61.110
0.319,0.327,0.789,3.430,-85.540,-40.810
0.181,-0.135,1.448,10.150,-110.600,-31.220
0.228,-0.059,1.286,28.280,-142.310,-18.130
0.267,-0.150,1.178,27.300,-127.190,-16.590
0.257,-0.139,1.177,40.110,-128.100,-10.710
0.269,0.037,1.462,48.370,-151.270,6.510
0.292,0.179,1.572,28.980,-176.890,27.090
0.278,0.046,0.991,34.650,-159.810,39.060
0.341,0.059,0.475,49.350,-26.460,50.960
0.077,-0.272,-1.017,50.890,321.230,1.680
0.299,-0.257,1.598,95.900,109.130,-0.560
0.234,-0.129,0.990,115.570,106.540,-17.500
0.189,-0.191,0.872,129.780,116.130,-41.860
0.168,-0.104,0.988,136.850,124.250,-57.890
0.173,-0.036,1.071,131.600,122.430,-64.890
0.205,0.014,1.097,126.630,114.030,-60.200
0.136,0.030,1.107,121.100,107.450,-64.960
0.210,0.045,1.044,120.610,114.030,-71.050
0.181,0.055,1.013,75.390,109.480,-69.650
0.253,-0.004,1.041,71.400,107.030,-64.960
0.245,0.058,1.043,41.230,106.680,-55.790
0.284,0.066,1.041,38.780,113.820,-43.470
0.209,0.132,1.149,27.930,115.080,-27.790
0.158,0.128,1.199,6.300,108.920,-6.300
0.105,0.125,1.213,-17.990,80.150,49.910
-0.201,-0.147,1.087,-17.500,45.080,123.970
-0.103,0.034,0.981,-52.710,4.270,81.410
-0.705,0.338,0.928,-34.860,-48.930,-70.070
-0.072,-0.119,1.059,-5.040,-22.050,-58.450
-0.065,0.042,1.067,-10.500,-13.020,-59.500
-0.045,0.022,0.979,-4.130,-8.190,-57.330
-0.039,-0.013,0.924,3.780,4.480,-49.630
0.062,-0.013,0.944,10.150,13.090,-42.770
0.051,0.015,0.971,12.460,17.990,-38.360
0.032,0.021,1.016,12.250,26.530,-43.330
0.015,0.029,1.044,10.010,40.180,-52.220
-0.049,0.054,1.081,7.280,48.930,-56.490
-0.115,0.040,1.057,6.720,46.620,-58.730
-0.126,0.016,1.009,8.330,41.930,-57.470
-0.111,0.005,0.996,10.150,37.800,-52.710
-0.101,0.006,1.018,10.710,31.500,-46.760
-0.063,0.011,1.011,9.520,27.790,-39.690
-0.068,0.014,0.993,10.010,23.450,-31.920
-0.076,0.021,1.010,8.750,17.990,-25.550
-0.062,0.027,1.037,7.770,8.960,-18.340
-0.048,0.043,1.067,4.690,5.180,-14.210
-0.056,0.043,1.068,3.850,2.030,-11.760
-0.066,0.077,1.061,6.160,0.630,-8.400
-0.092,0.077,1.037,8.540,-2.310,-8.540
-0.095,0.036,1.031,9.310,-7.280,-5.670
-0.084,0.028,1.045,5.670,-10.850,-0.280
-0.075,0.039,1.048,2.870,-11.690,2.450
-0.100,0.071,1.045,2.240,-6.720,-4.340
-0.108,0.057,1.064,1.890,-5.810,-9.730
-0.087,0.061,1.068,-0.140,-6.090,-11.900
-0.057,0.071,1.058,-0.980,-5.810,-11.620
-0.016,0.076,1.060,-0.910,-3.920,-10.780
0.018,0.060,1.047,-0.630,-3.220,-10.500
0.030,0.041,1.028,-0.980,-1.610,-7.420
0.012,0.034,1.017,0.210,-0.490,-5.460
-0.031,0.034,0.985,3.290,-0.910,-5.250
-0.042,0.041,0.989,6.650,-3.080,-4.970
-0.037,0.050,1.024,8.540,-5.600,-5.110
-0.021,0.041,1.033,7.980,-7.770,-4.130
-0.003,0.051,1.039,6.510,-9.870,-2.730
0.012,0.049,1.039,4.550,-11.060,17.150
0.030,0.043,1.046,1.260,-12.180,3.080
0.056,0.036,1.039,-2.030,-12.670,7.280
0.096,0.037,1.031,-4.550,-10.570,12.810
0.086,0.043,1.018,-5.880,-8.750,15.050
0.078,0.042,1.014,-6.790,-6.160,17.360
0.082,0.041,1.015,-7.560,-3.010,17.850
0.061,0.036,1.001,-7.140,-1.400,17.850
0.036,0.031,0.984,-4.970,-1.190,17.850
0.026,0.037,0.979,-1.260,-1.190,17.500
0.018,0.036,0.995,1.120,-0.490,14.630
0.018,0.043,1.002,2.240,1.330,12.880
0.016,0.047,1.007,3.640,4.130,11.270
0.020,0.038,1.017,4.410,7.070,10.570
0.021,0.038,1.028,4.200,8.050,11.270
0.019,0.045,1.035,2.660,8.050,12.600
0.008,0.040,1.036,0.140,6.930,15.120
-0.023,0.052,1.036,-1.820,5.250,16.730
-0.045,0.058,1.029,-2.520,3.570,18.410
-0.072,0.068,1.031,-1.890,1.750,18.060
-0.074,0.058,1.027,0.070,-0.350,17.290
-0.078,0.071,1.022,1.680,-1.050,14.980
-0.090,0.068,1.024,3.010,-1.540,11.480
-0.109,0.070,1.023,5.320,-1.330,5.670
-0.107,0.055,1.018,6.580,-1.260,1.890

